	.id	set1	set2	intersect	len_set1	len_set2	background	FET.p.val	rank	TF	prev_rank
822	GTEx	TCGA-04-1331-01	ZNF570_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	823	ZNF570	0.31757575757575757
823	ARCHS4	TCGA-04-1331-01	ZNF763_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	824	ZNF763	0.3177083333333333
824	Enrichr	TCGA-04-1331-01	ZNF793	2	300	299	20000	0.9407705674312575	825	ZNF793	0.3177966101694915
825	ReMap	TCGA-04-1331-01	ZEB2	7	300	1448	20000	0.9999575138539509	826	ZEB2	0.31864406779661014
826	ARCHS4	TCGA-04-1331-01	ZNF134_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	827	ZNF134	0.3190104166666667
827	GTEx	TCGA-04-1331-01	ZNF292_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	828	ZNF292	0.32
828	Enrichr	TCGA-04-1331-01	ZNF841	2	300	299	20000	0.9407705674312575	829	ZNF841	0.3211864406779661
829	Enrichr	TCGA-04-1331-01	NFRKB	2	300	299	20000	0.9407705674312575	830	NFRKB	0.3220338983050847
830	ChEA	TCGA-04-1331-01	CEBPA_23403033_CHIPSEQ_LIVER_MOUSE	1	300	493	20000	0.9994712116326308	831	CEBPA	0.3221957040572792
831	ARCHS4	TCGA-04-1331-01	DBX2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	832	DBX2	0.3229166666666667
832	GTEx	TCGA-04-1331-01	ZNF492_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	833	ZNF492	0.3236363636363636
833	Enrichr	TCGA-04-1331-01	PLXND1	2	300	299	20000	0.9407705674312575	834	PLXND1	0.32372881355932204
834	Enrichr	TCGA-04-1331-01	ZNF343	2	300	299	20000	0.9407705674312575	835	ZNF343	0.32457627118644067
835	Enrichr	TCGA-04-1331-01	ZFHX3	2	300	299	20000	0.9407705674312575	836	ZFHX3	0.326271186440678
836	Enrichr	TCGA-04-1331-01	ZNF71	2	300	299	20000	0.9407705674312575	837	ZNF71	0.32966101694915256
837	GTEx	TCGA-04-1331-01	KLF13_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	838	KLF13	0.3296969696969697
838	Enrichr	TCGA-04-1331-01	RBPJL	2	300	299	20000	0.9407705674312575	839	RBPJL	0.3305084745762712
839	GTEx	TCGA-04-1331-01	DRGX_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	840	DRGX	0.33090909090909093
840	Enrichr	TCGA-04-1331-01	ZNF503	2	300	299	20000	0.9407705674312575	841	ZNF503	0.3313559322033898
841	GTEx	TCGA-04-1331-01	ZNF599_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	842	ZNF599	0.3321212121212121
842	Enrichr	TCGA-04-1331-01	CTCFL	2	300	299	20000	0.9407705674312575	843	CTCFL	0.33220338983050846
843	Enrichr	TCGA-04-1331-01	FOXE3	2	300	299	20000	0.9407705674312575	844	FOXE3	0.33305084745762714
844	ARCHS4	TCGA-04-1331-01	ZNF350_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	845	ZNF350	0.3333333333333333
845	GTEx	TCGA-04-1331-01	WIZ_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	846	WIZ	0.3333333333333333
846	ReMap	TCGA-04-1331-01	HNF1B	7	300	1454	20000	0.9999604793936193	847	HNF1B	0.33559322033898303
847	Enrichr	TCGA-04-1331-01	ZNF142	2	300	299	20000	0.9407705674312575	848	ZNF142	0.33559322033898303
848	Enrichr	TCGA-04-1331-01	TFAM	2	300	299	20000	0.9407705674312575	849	TFAM	0.3364406779661017
849	Enrichr	TCGA-04-1331-01	HOXD11	2	300	299	20000	0.9407705674312575	850	HOXD11	0.33728813559322035
850	GTEx	TCGA-04-1331-01	ZNF567_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	851	ZNF567	0.3381818181818182
851	ARCHS4	TCGA-04-1331-01	ZSCAN5C_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	852	ZSCAN5C	0.3385416666666667
852	Enrichr	TCGA-04-1331-01	PCGF6	2	300	299	20000	0.9407705674312575	853	PCGF6	0.3389830508474576
853	Enrichr	TCGA-04-1331-01	ZSCAN4	2	300	299	20000	0.9407705674312575	854	ZSCAN4	0.3398305084745763
854	ARCHS4	TCGA-04-1331-01	PURA_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	855	PURA	0.33984375
855	GTEx	TCGA-04-1331-01	NKX28_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	856	NKX28	0.3406060606060606
856	Enrichr	TCGA-04-1331-01	ADAMTS19	2	300	299	20000	0.9407705674312575	857	ADAMTS19	0.34067796610169493
857	ARCHS4	TCGA-04-1331-01	ZNF436_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	858	ZNF436	0.3411458333333333
858	Enrichr	TCGA-04-1331-01	TOX	2	300	299	20000	0.9407705674312575	859	TOX	0.3423728813559322
859	ReMap	TCGA-04-1331-01	EPAS1	7	300	1454	20000	0.9999604793936193	860	EPAS1	0.3423728813559322
860	GTEx	TCGA-04-1331-01	ZNF771_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	861	ZNF771	0.343030303030303
861	Enrichr	TCGA-04-1331-01	LBX2	2	300	299	20000	0.9407705674312575	862	LBX2	0.3432203389830508
862	ChEA	TCGA-04-1331-01	EKLF_21900194_CHIPSEQ_ERYTHROCYTE_MOUSE	6	300	1146	20000	0.9995806490484194	863	EKLF	0.3436754176610978
863	ARCHS4	TCGA-04-1331-01	ZNF30_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	864	ZNF30	0.34375
864	Enrichr	TCGA-04-1331-01	SORBS2	2	300	299	20000	0.9407705674312575	865	SORBS2	0.3440677966101695
865	Enrichr	TCGA-04-1331-01	ZNF138	2	300	299	20000	0.9407705674312575	866	ZNF138	0.34491525423728814
866	ARCHS4	TCGA-04-1331-01	NKX12_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	867	NKX12	0.3450520833333333
867	ReMap	TCGA-04-1331-01	NFIC	7	300	1454	20000	0.9999604793936193	868	NFIC	0.34576271186440677
868	Enrichr	TCGA-04-1331-01	ZBTB7C	2	300	299	20000	0.9407705674312575	869	ZBTB7C	0.34576271186440677
869	ChEA	TCGA-04-1331-01	TET1_21490601_CHIPSEQ_MESCS_MOUSE	12	300	1748	20000	0.999587146628365	870	TET1	0.3460620525059666
870	ARCHS4	TCGA-04-1331-01	ZNF180_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	871	ZNF180	0.3463541666666667
871	GTEx	TCGA-04-1331-01	RELA_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	872	RELA	0.3466666666666667
872	Enrichr	TCGA-04-1331-01	HLX	2	300	299	20000	0.9407705674312575	873	HLX	0.3474576271186441
873	ChEA	TCGA-04-1331-01	E2A_27217539_CHIPSEQ_RAMOSCELL_LINE_HUMAN	13	300	1842	20000	0.9995879929467336	874	E2A	0.34844868735083534
874	ARCHS4	TCGA-04-1331-01	HES3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	875	HES3	0.3489583333333333
875	Enrichr	TCGA-04-1331-01	HOXC5	2	300	299	20000	0.9407705674312575	876	HOXC5	0.35
876	ARCHS4	TCGA-04-1331-01	ZNF786_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	877	ZNF786	0.3502604166666667
877	Enrichr	TCGA-04-1331-01	DZIP1L	2	300	299	20000	0.9407705674312575	878	DZIP1L	0.35084745762711866
878	Enrichr	TCGA-04-1331-01	HOXC4	2	300	299	20000	0.9407705674312575	879	HOXC4	0.3516949152542373
879	ARCHS4	TCGA-04-1331-01	ZNF254_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	880	ZNF254	0.3528645833333333
880	ChEA	TCGA-04-1331-01	ATF3_27146783_CHIPSEQ_COLON_HUMAN	13	300	1847	20000	0.9996077191921178	881	ATF3	0.3532219570405728
881	ARCHS4	TCGA-04-1331-01	IRX6_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	882	IRX6	0.3541666666666667
882	GTEx	TCGA-04-1331-01	SOX9_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	883	SOX9	0.35515151515151516
883	ARCHS4	TCGA-04-1331-01	ZNF322P1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	884	ZNF322P1	0.35546875
884	ARCHS4	TCGA-04-1331-01	ZNF697_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	885	ZNF697	0.3567708333333333
885	Enrichr	TCGA-04-1331-01	MLLT3	2	300	299	20000	0.9407705674312575	886	MLLT3	0.35677966101694913
886	Enrichr	TCGA-04-1331-01	BMP2	1	300	299	20000	0.9894670173463319	887	BMP2	0.3576271186440678
887	Enrichr	TCGA-04-1331-01	DPRX	1	300	299	20000	0.9894670173463319	888	DPRX	0.35847457627118645
888	ReMap	TCGA-04-1331-01	FOXK2	7	300	1454	20000	0.9999604793936193	889	FOXK2	0.3593220338983051
889	Enrichr	TCGA-04-1331-01	PRDM13	1	300	299	20000	0.9894670173463319	890	PRDM13	0.3593220338983051
890	ARCHS4	TCGA-04-1331-01	NKX31_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	891	NKX31	0.359375
891	GTEx	TCGA-04-1331-01	KAT7_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	892	KAT7	0.36
892	Enrichr	TCGA-04-1331-01	SMAD9	1	300	299	20000	0.9894670173463319	893	SMAD9	0.3601694915254237
893	ARCHS4	TCGA-04-1331-01	SALL2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	894	SALL2	0.3606770833333333
894	GTEx	TCGA-04-1331-01	ZNF469_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	895	ZNF469	0.3612121212121212
895	GTEx	TCGA-04-1331-01	THAP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	896	THAP2	0.3624242424242424
896	Enrichr	TCGA-04-1331-01	ASH1L	1	300	299	20000	0.9894670173463319	897	ASH1L	0.36271186440677966
897	ReMap	TCGA-04-1331-01	ZNF766	3	300	1012	20000	0.9999773850531055	898	ZNF766	0.36271186440677966
898	ARCHS4	TCGA-04-1331-01	XPA_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	899	XPA	0.36328125
899	Enrichr	TCGA-04-1331-01	CSDC2	1	300	299	20000	0.9894670173463319	900	CSDC2	0.3635593220338983
900	Enrichr	TCGA-04-1331-01	SSH3	1	300	299	20000	0.9894670173463319	901	SSH3	0.3644067796610169
901	ARCHS4	TCGA-04-1331-01	EBF3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	902	EBF3	0.3645833333333333
902	ARCHS4	TCGA-04-1331-01	PKNOX1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	903	PKNOX1	0.3658854166666667
903	Enrichr	TCGA-04-1331-01	DEPDC5	1	300	299	20000	0.9894670173463319	904	DEPDC5	0.36610169491525424
904	ReMap	TCGA-04-1331-01	HINFP	6	300	1446	20000	0.9999893605305503	905	HINFP	0.36610169491525424
905	Enrichr	TCGA-04-1331-01	U2AF1	1	300	299	20000	0.9894670173463319	906	U2AF1	0.36694915254237287
906	ARCHS4	TCGA-04-1331-01	ZNF35_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	907	ZNF35	0.3671875
907	Enrichr	TCGA-04-1331-01	HOXA5	1	300	299	20000	0.9894670173463319	908	HOXA5	0.3677966101694915
908	GTEx	TCGA-04-1331-01	FOXO3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	909	FOXO3	0.36848484848484847
909	ReMap	TCGA-04-1331-01	ATF4	6	300	1446	20000	0.9999893605305503	910	ATF4	0.3694915254237288
910	ARCHS4	TCGA-04-1331-01	TCF12_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	911	TCF12	0.37109375
911	Enrichr	TCGA-04-1331-01	ZNF33B	1	300	299	20000	0.9894670173463319	912	ZNF33B	0.3711864406779661
912	Enrichr	TCGA-04-1331-01	CHD9	1	300	299	20000	0.9894670173463319	913	CHD9	0.37203389830508476
913	GTEx	TCGA-04-1331-01	TCFL5_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	914	TCFL5	0.37212121212121213
914	ChEA	TCGA-04-1331-01	NRF2_20460467_CHIPSEQ_MEFS_MOUSE	4	300	945	20000	0.9996919703768853	915	NRF2	0.3723150357995227
915	ReMap	TCGA-04-1331-01	MBD3	6	300	1446	20000	0.9999893605305503	916	MBD3	0.3728813559322034
916	ARCHS4	TCGA-04-1331-01	L3MBTL3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	917	L3MBTL3	0.3736979166666667
917	Enrichr	TCGA-04-1331-01	CREBL2	1	300	299	20000	0.9894670173463319	918	CREBL2	0.373728813559322
918	GTEx	TCGA-04-1331-01	ZBTB39_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	919	ZBTB39	0.37454545454545457
919	ReMap	TCGA-04-1331-01	BHLHE22	6	300	1446	20000	0.9999893605305503	920	BHLHE22	0.376271186440678
920	Enrichr	TCGA-04-1331-01	ZKSCAN3	1	300	299	20000	0.9894670173463319	921	ZKSCAN3	0.376271186440678
921	Enrichr	TCGA-04-1331-01	EEA1	1	300	299	20000	0.9894670173463319	922	EEA1	0.37796610169491524
922	GTEx	TCGA-04-1331-01	ZNF502_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	923	ZNF502	0.3781818181818182
923	Enrichr	TCGA-04-1331-01	CPSF4L	1	300	299	20000	0.9894670173463319	924	CPSF4L	0.3788135593220339
924	GTEx	TCGA-04-1331-01	SIX5_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	925	SIX5	0.3793939393939394
925	Enrichr	TCGA-04-1331-01	ZNF75D	1	300	299	20000	0.9894670173463319	926	ZNF75D	0.37966101694915255
926	ARCHS4	TCGA-04-1331-01	LIN54_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	927	LIN54	0.3802083333333333
927	Enrichr	TCGA-04-1331-01	FMNL2	1	300	299	20000	0.9894670173463319	928	FMNL2	0.3813559322033898
928	Enrichr	TCGA-04-1331-01	SMAD6	1	300	299	20000	0.9894670173463319	929	SMAD6	0.3822033898305085
929	ARCHS4	TCGA-04-1331-01	ZNF10_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	930	ZNF10	0.3828125
930	GTEx	TCGA-04-1331-01	YBX1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	931	YBX1	0.38303030303030305
931	ReMap	TCGA-04-1331-01	ZNF24	6	300	1446	20000	0.9999893605305503	932	ZNF24	0.38305084745762713
932	Enrichr	TCGA-04-1331-01	ZNF426	1	300	299	20000	0.9894670173463319	933	ZNF426	0.38389830508474576
933	ARCHS4	TCGA-04-1331-01	BPTF_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	934	BPTF	0.3841145833333333
934	GTEx	TCGA-04-1331-01	REST_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	935	REST	0.3842424242424242
935	ChEA	TCGA-04-1331-01	POU3F1_26484290_CHIPSEQ_ESCSS_MOUSE	11	300	1697	20000	0.9997380368577428	936	POU3F1	0.38424821002386633
936	Enrichr	TCGA-04-1331-01	JUN	1	300	299	20000	0.9894670173463319	937	JUN	0.3847457627118644
937	ARCHS4	TCGA-04-1331-01	ZKSCAN1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	938	ZKSCAN1	0.3854166666666667
938	GTEx	TCGA-04-1331-01	DMRT1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	939	DMRT1	0.38545454545454544
939	Enrichr	TCGA-04-1331-01	ATOH8	1	300	299	20000	0.9894670173463319	940	ATOH8	0.3855932203389831
940	ReMap	TCGA-04-1331-01	CREB3L1	6	300	1446	20000	0.9999893605305503	941	CREB3L1	0.3864406779661017
941	Enrichr	TCGA-04-1331-01	ZIC4	1	300	299	20000	0.9894670173463319	942	ZIC4	0.3864406779661017
942	Enrichr	TCGA-04-1331-01	SOX8	1	300	299	20000	0.9894670173463319	943	SOX8	0.38728813559322034
943	GTEx	TCGA-04-1331-01	FOXR2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	944	FOXR2	0.3878787878787879
944	ARCHS4	TCGA-04-1331-01	TRPS1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	945	TRPS1	0.3880208333333333
945	Enrichr	TCGA-04-1331-01	HOXD3	1	300	299	20000	0.9894670173463319	946	HOXD3	0.38813559322033897
946	Enrichr	TCGA-04-1331-01	ZNF114	1	300	299	20000	0.9894670173463319	947	ZNF114	0.3889830508474576
947	Enrichr	TCGA-04-1331-01	IRF6	1	300	299	20000	0.9894670173463319	948	IRF6	0.3898305084745763
948	GTEx	TCGA-04-1331-01	NR5A1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	949	NR5A1	0.3903030303030303
949	Enrichr	TCGA-04-1331-01	MIXL1	1	300	299	20000	0.9894670173463319	950	MIXL1	0.3906779661016949
950	GTEx	TCGA-04-1331-01	ZNF524_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	951	ZNF524	0.39151515151515154
951	ARCHS4	TCGA-04-1331-01	MSGN1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	952	MSGN1	0.3919270833333333
952	Enrichr	TCGA-04-1331-01	DBP	1	300	299	20000	0.9894670173463319	953	DBP	0.3923728813559322
953	ReMap	TCGA-04-1331-01	ATF7	6	300	1448	20000	0.9999896283243024	954	ATF7	0.39322033898305087
954	Enrichr	TCGA-04-1331-01	SCRT1	1	300	299	20000	0.9894670173463319	955	SCRT1	0.39322033898305087
955	GTEx	TCGA-04-1331-01	ZNF850_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	956	ZNF850	0.3939393939393939
956	Enrichr	TCGA-04-1331-01	ZBED3	1	300	299	20000	0.9894670173463319	957	ZBED3	0.3940677966101695
957	ARCHS4	TCGA-04-1331-01	POU1F1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	958	POU1F1	0.39453125
958	GTEx	TCGA-04-1331-01	RFX2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	959	RFX2	0.39515151515151514
959	ARCHS4	TCGA-04-1331-01	NKX61_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	960	NKX61	0.3958333333333333
960	ChEA	TCGA-04-1331-01	STAT5_23275557_CHIPSEQ_MAMMARYEPITHELIUM_MOUSE	4	300	974	20000	0.9997876001349889	961	STAT5	0.39618138424821003
961	GTEx	TCGA-04-1331-01	ZNF680_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	962	ZNF680	0.39636363636363636
962	Enrichr	TCGA-04-1331-01	HOXA11	1	300	299	20000	0.9894670173463319	963	HOXA11	0.39661016949152544
963	Enrichr	TCGA-04-1331-01	FOXJ3	1	300	299	20000	0.9894670173463319	964	FOXJ3	0.3974576271186441
964	GTEx	TCGA-04-1331-01	ZNF264_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	965	ZNF264	0.3975757575757576
965	GTEx	TCGA-04-1331-01	ZNF74_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	966	ZNF74	0.3987878787878788
966	ARCHS4	TCGA-04-1331-01	ZFHX4_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	967	ZFHX4	0.3997395833333333
967	GTEx	TCGA-04-1331-01	ZNF286B_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	968	ZNF286B	0.4
968	Enrichr	TCGA-04-1331-01	ZDHHC19	1	300	299	20000	0.9894670173463319	969	ZDHHC19	0.4
969	Enrichr	TCGA-04-1331-01	PRDM5	1	300	299	20000	0.9894670173463319	970	PRDM5	0.40084745762711865
970	ARCHS4	TCGA-04-1331-01	ZNF326_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	971	ZNF326	0.4010416666666667
971	GTEx	TCGA-04-1331-01	ZNF879_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	972	ZNF879	0.4012121212121212
972	Enrichr	TCGA-04-1331-01	DUS3L	1	300	299	20000	0.9894670173463319	973	DUS3L	0.4016949152542373
973	Enrichr	TCGA-04-1331-01	VPS72	1	300	299	20000	0.9894670173463319	974	VPS72	0.4025423728813559
974	ReMap	TCGA-04-1331-01	NR2F6	6	300	1452	20000	0.9999901442198852	975	NR2F6	0.4033898305084746
975	Enrichr	TCGA-04-1331-01	PRRX1	1	300	299	20000	0.9894670173463319	976	PRRX1	0.40423728813559323
976	GTEx	TCGA-04-1331-01	LMX1B_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	977	LMX1B	0.40484848484848485
977	ARCHS4	TCGA-04-1331-01	SKIL_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	978	SKIL	0.4049479166666667
978	Enrichr	TCGA-04-1331-01	SMARCA1	1	300	299	20000	0.9894670173463319	979	SMARCA1	0.40508474576271186
979	ChEA	TCGA-04-1331-01	OCT1_27270436_CHIPSEQ_PROSTATE_HUMAN	12	300	1833	20000	0.9998259655926974	980	OCT1	0.40572792362768495
980	Enrichr	TCGA-04-1331-01	ZNF174	1	300	299	20000	0.9894670173463319	981	ZNF174	0.4059322033898305
981	GTEx	TCGA-04-1331-01	TFAP2D_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	982	TFAP2D	0.40606060606060607
982	ARCHS4	TCGA-04-1331-01	ZNF45_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	983	ZNF45	0.40625
983	ReMap	TCGA-04-1331-01	TFAP2C	6	300	1454	20000	0.9999903926429571	984	TFAP2C	0.4067796610169492
984	Enrichr	TCGA-04-1331-01	HIC1	1	300	299	20000	0.9894670173463319	985	HIC1	0.40847457627118644
985	ARCHS4	TCGA-04-1331-01	MYB_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	986	MYB	0.4088541666666667
986	ARCHS4	TCGA-04-1331-01	TBXT_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	987	TBXT	0.41015625
987	Enrichr	TCGA-04-1331-01	NHLH2	1	300	299	20000	0.9894670173463319	988	NHLH2	0.4101694915254237
988	GTEx	TCGA-04-1331-01	SP3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	989	SP3	0.4109090909090909
989	Enrichr	TCGA-04-1331-01	RFX5	1	300	299	20000	0.9894670173463319	990	RFX5	0.4110169491525424
990	ARCHS4	TCGA-04-1331-01	RFX7_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	991	RFX7	0.4114583333333333
991	Enrichr	TCGA-04-1331-01	USP39	1	300	299	20000	0.9894670173463319	992	USP39	0.411864406779661
992	Enrichr	TCGA-04-1331-01	ZFYVE26	1	300	299	20000	0.9894670173463319	993	ZFYVE26	0.41271186440677965
993	ARCHS4	TCGA-04-1331-01	FOXL2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	994	FOXL2	0.4127604166666667
994	Enrichr	TCGA-04-1331-01	ARNTL2	1	300	299	20000	0.9894670173463319	995	ARNTL2	0.41440677966101697
995	GTEx	TCGA-04-1331-01	RHOXF2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	996	RHOXF2	0.41454545454545455
996	ReMap	TCGA-04-1331-01	POU2F2	6	300	1454	20000	0.9999903926429571	997	POU2F2	0.41694915254237286
997	Enrichr	TCGA-04-1331-01	TLX1	1	300	299	20000	0.9894670173463319	998	TLX1	0.41694915254237286
998	Enrichr	TCGA-04-1331-01	TCF24	1	300	299	20000	0.9894670173463319	999	TCF24	0.41779661016949154
999	ARCHS4	TCGA-04-1331-01	SCRT2_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1000	SCRT2	0.41796875
1000	Enrichr	TCGA-04-1331-01	SIX1	1	300	299	20000	0.9894670173463319	1001	SIX1	0.4186440677966102
1001	Enrichr	TCGA-04-1331-01	ZNF665	1	300	299	20000	0.9894670173463319	1002	ZNF665	0.4194915254237288
1002	Enrichr	TCGA-04-1331-01	ZNF395	1	300	299	20000	0.9894670173463319	1003	ZNF395	0.42033898305084744
1003	ReMap	TCGA-04-1331-01	FOXA2	6	300	1454	20000	0.9999903926429571	1004	FOXA2	0.42033898305084744
1004	GTEx	TCGA-04-1331-01	NR1D2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1005	NR1D2	0.4206060606060606
1005	Enrichr	TCGA-04-1331-01	SPDEF	1	300	299	20000	0.9894670173463319	1006	SPDEF	0.4211864406779661
1006	Enrichr	TCGA-04-1331-01	PAWR	1	300	299	20000	0.9894670173463319	1007	PAWR	0.42203389830508475
1007	Enrichr	TCGA-04-1331-01	NOTO	1	300	299	20000	0.9894670173463319	1008	NOTO	0.4228813559322034
1008	GTEx	TCGA-04-1331-01	ZIM3_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1009	ZIM3	0.42303030303030303
1009	ReMap	TCGA-04-1331-01	ZNF263	6	300	1454	20000	0.9999903926429571	1010	ZNF263	0.423728813559322
1010	Enrichr	TCGA-04-1331-01	SP8	1	300	299	20000	0.9894670173463319	1011	SP8	0.423728813559322
1011	GTEx	TCGA-04-1331-01	ZFP2_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1012	ZFP2	0.42424242424242425
1012	ARCHS4	TCGA-04-1331-01	ZFAT_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1013	ZFAT	0.4244791666666667
1013	Enrichr	TCGA-04-1331-01	UNKL	1	300	299	20000	0.9894670173463319	1014	UNKL	0.4245762711864407
1014	ChEA	TCGA-04-1331-01	SPI1_20176806_CHIPSEQ_THIOMACROPHAGE_MOUSE	7	300	1346	20000	0.9998574139045925	1015	SPI1	0.42482100238663484
1015	Enrichr	TCGA-04-1331-01	POLE3	1	300	299	20000	0.9894670173463319	1016	POLE3	0.42542372881355933
1016	GTEx	TCGA-04-1331-01	DR1_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1017	DR1	0.4254545454545455
1017	Enrichr	TCGA-04-1331-01	EVX1	1	300	299	20000	0.9894670173463319	1018	EVX1	0.42627118644067796
1018	GTEx	TCGA-04-1331-01	ZNF653_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1019	ZNF653	0.4266666666666667
1019	ARCHS4	TCGA-04-1331-01	ZNF614_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1020	ZNF614	0.4270833333333333
1020	Enrichr	TCGA-04-1331-01	ZNF780B	1	300	299	20000	0.9894670173463319	1021	ZNF780B	0.4271186440677966
1021	ChEA	TCGA-04-1331-01	ETS1_22383799_CHIPSEQ_G1ME_MOUSE	9	300	1557	20000	0.9998604454156708	1022	ETS1	0.42720763723150357
1022	Enrichr	TCGA-04-1331-01	MAZ	1	300	299	20000	0.9894670173463319	1023	MAZ	0.4279661016949153
1023	ARCHS4	TCGA-04-1331-01	NHLH1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1024	NHLH1	0.4283854166666667
1024	Enrichr	TCGA-04-1331-01	RERE	1	300	299	20000	0.9894670173463319	1025	RERE	0.42966101694915254
1025	ARCHS4	TCGA-04-1331-01	ZFP1_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1026	ZFP1	0.4296875
1026	GTEx	TCGA-04-1331-01	ZNF576_GTEX_PEARSON	2	300	300	20000	0.9415096282750066	1027	ZNF576	0.4303030303030303
1027	Enrichr	TCGA-04-1331-01	HIF3A	1	300	299	20000	0.9894670173463319	1028	HIF3A	0.43050847457627117
1028	ARCHS4	TCGA-04-1331-01	FOXA3_ARCHS4_PEARSON	2	300	300	20000	0.9415096282750066	1029	FOXA3	0.4309895833333333
1029	Enrichr	TCGA-04-1331-01	MSX1	1	300	299	20000	0.9894670173463319	1030	MSX1	0.43135593220338986
